   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       0                    3                   0                   0                   0                   0                   0                   0                   0                   0                   0
       1                    4                   3                   3                   3                   3                   3                   3                   3                   3                   3
       2                    6                   4                   4                   4                   4                   4                   4                   4                   4                   4
       3                   11                   6                   6                   6                   6                   6                   6                   6                   6                   6
       4                   17                  11                  11                  11                  11                  11                  11                  11                  11                  11
       5                   27                  18                  16                  16                  16                  17                  17                  17                  17                  60
       6                   37                  28                  22                  22                  22                  32                  32                  32                  32                 134
       7                   50                  46                  28                  33                  33                  51                  51                  51                  51                 431
       8                   65                  65                  35                  44                  44                  71                  71                  71                  71                 435
       9                   85                  92                  46                  58                  58                 100                 100                 100                 100                 435
      10                  107                 122                  57                  75                  75                 133                 133                 133                 133                 437
      11                  133                 161                  69                  92                  89                 146                 146                 146                 146                 438
      12                  159                 205                  81                 116                 108                 202                 202                 202                 202                3891
      13                  190                 223                  93                 123                 114                 203                 203                 203                 203                3892
      14                  220                 259                 105                 124                 115                 172                 172                 172                 172                3893
      15                  249                 280                 118                 137                 129                 174                 174                 174                 174                3894
      16                  275                 315                 129                 143                 135                 175                 175                 175                 175                3895
      17                  305                 336                 139                 151                 140                 176                 176                 176                 176                4174
      18                  335                 385                 154                 163                 152                 178                 178                 178                 178                4177
      19                  366                 381                 171                 181                 164                 182                 182                 182                 182                4180
      20                  396                 395                 189                 202                 183                 204                 204                 204                 204                4183
      21                  429                 427                 205                 220                 200                 452                 452                 442                 442                4231
      22                  462                 482                 227                 234                 214                 453                 453                 443                 443                4245
      23                  500                 517                 248                 255                 230                 480                 480                 472                 472                4275
      24                  538                 573                 269                 280                 252                 537                 537                 537                 537                4283
      25                  580                 613                 285                 303                 274                 541                 541                 541                 541                4287
      26                  617                 701                 301                 333                 303                 603                 603                 603                 603                4288
      27                  657                 750                 316                 379                 323                 608                 608                 608                 608                4289
      28                  696                 857                 334                 422                 356                 636                 636                 636                 636                4290
      29                  742                 972                 349                 437                 401                 673                 673                 673                 673                4277
