   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       0                    3                   0                   0                   0                   0                   0                   0                   0                   0                   0
       1                    9                   3                   3                   3                   3                   3                   3                   3                   3                   3
       2                   15                  20                   9                  20                  20                 150                 150                 652                 510                   9
       3                   27                  48                  16                  40                  40                 302                 302                 719                 613                  95
       4                   40                  84                  26                  61                  61                 669                 622                 814                 674                  96
       5                   60                  99                  39                  68                  68                 670                 623                 815                 675                  97
       6                   78                 126                  52                  83                  83                 676                 628                 816                 679                  54
       7                  101                 154                  66                  97                  97                 331                 331                 720                 680                  98
       8                  119                 156                  79                 101                 101                 680                 632                 817                 682                 100
       9                  140                 172                  92                 116                 116                 715                 666                 818                 683                1589
      10                  157                 209                 104                 130                 130                 723                 671                 819                 340                1661
      11                  176                 252                 115                 144                 144                 772                 706                 854                 684                1662
      12                  196                 261                 127                 156                 156                 773                 707                 855                 402                1664
      13                  224                 297                 141                 186                 186                 774                 708                 856                 541                1666
      14                  257                 395                 163                 256                 256                 775                 709                 857                 542                1674
      15                  310                 503                 185                 288                 288                 819                 751                 858                 619                1678
      16                  366                 650                 227                 396                 396                 833                 766                 870                 685                1679
      17                  449                 861                 265                 495                 495                 850                 789                 872                 690                1680
      18                  531                 874                 326                 503                 503                 874                 805                 886                 693                1681
      19                  645                1138                 374                 599                 594                 892                 823                 897                 697                1729
      20                  748                1359                 443                 666                 649                 896                 827                 898                 700                1731
      21                  876                1438                 498                 693                 667                 896                 827                 899                 704                1732
      22                  987                1723                 544                 739                 690                 900                 833                 900                 703                1733
      23                 1117                1897                 586                 741                 692                 986                 920                1002                 704                1734
      24                 1229                2062                 601                 803                 722                 995                 938                1003                 646                1688
      25                 1365                2234                 631                 818                 728                 999                 942                1006                 649                1689
      26                 1490                2364                 632                 926                 777                1002                 944                1005                 654                1690
      27                 1646                2344                 659                 927                 778                 909                 962                 905                 706                1691
      28                 1795                2378                 676                 934                 780                 911                 962                1007                 670                1692
      29                 1983                2367                 711                 928                 778                1013                 969                1011                 709                1693
      30                 2160                2386                 764                 903                 758                1036                 995                1023                 710                1695
      31                 2373                2402                 818                 939                 784                1042                1002                1027                 715                1697
      32                 2566                2408                 888                 945                 789                1044                1007                1032                 724                1699
      33                 2796                2370                 950                 965                 800                1051                1011                1033                 726                1703
      34                 3004                2387                1024                 973                 808                1057                1018                1038                 727                1706
      35                 3236                2398                1091                 961                 797                1058                1019                1039                 728                1735
      36                 3412                2405                1171                 972                 807                1059                1020                1040                 729                1737
      37                    0                2401                1231                 976                 811                1060                1021                1041                 730                1752
      38                    0                   0                1297                   0                   0                1062                1023                1043                 732                1753
      39                    0                   0                   0                   0                   0                1065                1026                1046                 736                1755
      40                    0                   0                   0                   0                   0                1069                1030                1050                 743                1756
      41                    0                   0                   0                   0                   0                1072                1033                1053                 745                1757
      42                    0                   0                   0                   0                   0                1077                1038                1055                 748                1759
      43                    0                   0                   0                   0                   0                1079                1040                1057                 753                1766
      44                    0                   0                   0                   0                   0                1082                1043                1060                 754                1773
      45                    0                   0                   0                   0                   0                1084                1045                1062                 756                1817
