   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       0                    3                   0                   0                   0                   0                   0                   0                   0                   0                   0
       1                    5                   3                   3                   3                   3                   3                   3                   3                   3                   3
       2                    7                   5                   5                   5                   5                  16                  16                  16                  16                   5
       3                   11                   7                   7                   7                   7                  17                  17                  17                  17                  98
       4                   19                  11                  11                  11                  11                  19                  19                  19                  19                 100
       5                   36                  22                  19                  21                  21                  22                  22                  22                  22                 102
       6                   58                  58                  29                  40                  40                  27                  27                  25                  25                 109
       7                   89                 115                  36                  57                  57                  54                  54                  39                  39                 543
       8                  121                 183                  49                  88                  88                  56                  56                  41                  41                 547
       9                  162                 248                  60                  98                  98                  35                  35                  43                  90                 560
      10                  201                 353                  75                 103                 103                  37                  37                  45                 133                 577
      11                  248                 412                  90                 140                 138                  38                  38                  46                  98                 580
      12                  297                 428                 113                 151                 149                  39                  39                  50                 113                 589
      13                  366                 414                 131                 159                 157                  43                  43                  51                 123                 599
      14                  431                 426                 157                 176                 169                  45                  46                  52                 124                 600
      15                  513                 427                 174                 182                 173                  51                  51                  74                 137                 606
      16                  532                 425                 202                 177                 170                  58                  58                  76                 139                 602
      17                    0                 420                 216                 180                 167                  59                  59                  82                 145                 607
      18                    0                   0                 224                   0                   0                   0                   0                  84                 147                 604
      19                    0                   0                   0                   0                   0                   0                   0                  85                 148                 518
      20                    0                   0                   0                   0                   0                   0                   0                  70                  80                 519
      21                    0                   0                   0                   0                   0                   0                   0                   0                  82                 507
      22                    0                   0                   0                   0                   0                   0                   0                   0                  84                 502
      23                    0                   0                   0                   0                   0                   0                   0                   0                  85                 511
      24                    0                   0                   0                   0                   0                   0                   0                   0                  86                 514
      25                    0                   0                   0                   0                   0                   0                   0                   0                   0                 515
      26                    0                   0                   0                   0                   0                   0                   0                   0                   0                 516
      27                    0                   0                   0                   0                   0                   0                   0                   0                   0                 517
      28                    0                   0                   0                   0                   0                   0                   0                   0                   0                 517
      29                    0                   0                   0                   0                   0                   0                   0                   0                   0                 518
      30                    0                   0                   0                   0                   0                   0                   0                   0                   0                 519
      31                    0                   0                   0                   0                   0                   0                   0                   0                   0                 319
