   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       0                    4                   0                   0                   0                   0                   0                   0                   0                   0                   0
       1                   10                   4                   4                   4                   4                   4                   4                   4                   4                   4
       2                   17                  10                  10                  10                  10                  12                  12                  12                  12                  26
       3                   28                  26                  17                  24                  21                  16                  16                  16                  16                 392
       4                   46                  37                  22                  30                  27                  43                  43                  39                  39                 393
       5                   71                  75                  35                  48                  40                  60                  60                  60                  46                 395
       6                   99                 102                  51                  66                  53                  63                  63                  63                  48                 396
       7                  128                 156                  58                  69                  56                 148                 148                  65                  50                 397
       8                  152                 245                  65                  68                  57                  66                  66                  66                  51                 398
       9                  174                 295                  75                  77                  66                  69                  69                  69                  54                 400
      10                  200                 366                  84                  83                  72                  94                  94                  94                  67                 412
      11                  230                 424                  94                 102                  89                  89                  89                  89                  77                 425
      12                  261                 325                 105                 115                  97                  96                  96                  96                  71                 428
      13                  286                 382                 110                 116                  98                  97                  97                  97                  79                 429
      14                  306                 424                 110                 115                  95                  98                  98                  98                  81                 430
      15                  326                 445                 114                 116                  95                  99                  99                  99                  82                 431
      16                  346                 506                 121                 127                  99                 103                 103                 103                  86                 435
      17                  368                 455                 131                 131                 109                 124                 124                 127                 110                 446
      18                  389                 508                 140                 145                 125                 131                 131                 134                 117                 455
      19                  411                 502                 150                 152                 132                 150                 150                 145                 128                 467
      20                  431                 504                 159                 164                 144                 153                 153                 148                 131                 473
      21                  451                 514                 167                 169                 149                 154                 154                 149                 132                 478
      22                  465                 522                 164                 170                 150                 155                 155                 148                 131                 489
      23                  475                 529                 166                 168                 148                 158                 158                 151                 134                 537
      24                  487                 526                 172                 173                 153                 164                 164                 154                 137                 554
      25                  504                 545                 177                 179                 159                 168                 169                 156                 138                 555
      26                  520                 532                 185                 188                 168                 176                 176                 159                 142                 578
      27                  532                 563                 188                 190                 170                 177                 177                 161                 144                 541
      28                  540                 564                 189                 193                 173                 179                 179                 163                 146                 554
      29                  547                 566                 191                 193                 173                 180                 180                 164                 147                 579
      30                  553                 561                 195                 195                 176                 182                 182                 166                 149                 580
      31                  561                 567                 201                 204                 185                 184                 184                 168                 151                 581
      32                  571                 568                 205                 210                 191                 187                 187                 171                 154                 583
      33                    0                 571                 214                 208                 189                 190                 190                 174                 157                 585
      34                    0                   0                 222                   0                   0                   0                   0                   0                   0                 588
      35                    0                   0                   0                   0                   0                   0                   0                   0                   0                 598
      36                    0                   0                   0                   0                   0                   0                   0                   0                   0                 600
      37                    0                   0                   0                   0                   0                   0                   0                   0                   0                 602
      38                    0                   0                   0                   0                   0                   0                   0                   0                   0                 604
      39                    0                   0                   0                   0                   0                   0                   0                   0                   0                 606
      40                    0                   0                   0                   0                   0                   0                   0                   0                   0                 608
      41                    0                   0                   0                   0                   0                   0                   0                   0                   0                 609
      42                    0                   0                   0                   0                   0                   0                   0                   0                   0                 610
      43                    0                   0                   0                   0                   0                   0                   0                   0                   0                 611
      44                    0                   0                   0                   0                   0                   0                   0                   0                   0                 612
      45                    0                   0                   0                   0                   0                   0                   0                   0                   0                 613
      46                    0                   0                   0                   0                   0                   0                   0                   0                   0                 614
