   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       0                    3                   0                   0                   0                   0                   0                   0                   0                   0                   0
       1                    7                   3                   3                   3                   3                   3                   3                   3                   3                   3
       2                   11                   7                   7                   7                   7                   5                   5                   5                   5                   7
       3                   15                  29                  13                  29                  29                   7                   7                   7                   7                 957
       4                   25                  15                  15                  15                  15                   9                   9                   9                   9                 960
       5                   37                  33                  25                  33                  33                1220                1179                  12                  12                6733
       6                   53                  65                  39                  65                  65                  39                  39                  15                  15                6736
       7                   79                 101                  56                 101                 101                  84                  84                  20                  20                6737
       8                  119                 131                  85                 131                 131                1280                1233                  22                  22                6739
       9                  169                 243                 125                 237                 237                2122                2045                  31                  31                6742
      10                  251                 340                 181                 326                 326                2176                2102                  33                  33                6744
      11                  366                 626                 281                 576                 572                2180                2106                  34                  34               10103
      12                  545                1128                 413                 942                 918                1520                1473                  41                  45               10136
      13                  796                2137                 612                1629                1579                2332                2264                 817                1028               10112
      14                 1136                3517                 859                2601                2469                2568                2368                 821                1032               10131
      15                 1552                4066                1220                2926                2790                2647                2439                  46                1040               10133
      16                 2061                5605                1616                3793                3533                2694                2510                 539                 637               12962
      17                 2670                8295                2088                5085                4593                2705                2521                 498                 536               12963
      18                 3384                8505                2570                5868                5267                2703                2519                 542                 640               12964
      19                 4181                8511                3128                6742                5910                2555                2349                 546                 641               12968
      20                 5082                8517                3630                8132                6867                2558                2352                 822                 646               12980
      21                 6071                8530                4175                8119                6861                2511                1929                 830                 756               13216
      22                 7160                8531                4798                8319                7317                2515                1947                 913                1041               13409
      23                 8296                8515                5448                8229                7489                2526                1978                 915                1044               13222
      24                 9496                8567                6118                8298                7773                2532                2019                 918                1054               13402
      25                10714                8569                6813                8316                7765                2540                2042                 928                1058               13403
      26                11954                8455                7604                8319                7815                2544                2076                 937                1084               13222
      27                13065                8281                8124                8290                7815                2179                2105                 936                1099               13226
      28                14091                   0                8596                8316                7817                2227                2160                 948                1109               13234
      29                14954                   0                   0                8307                7819                2330                2262                 948                1115               13251
      30                15685                   0                   0                8327                7823                2395                2321                 950                1150               13287
      31                16291                   0                   0                8299                7809                2577                2377                 940                1165               13404
      32                16850                   0                   0                8317                7816                2650                2442                 958                1196               13404
      33                17308                   0                   0                   0                7803                2692                2508                 957                1200               13302
      34                17704                   0                   0                   0                7823                2756                2573                 974                1209               13402
      35                18026                   0                   0                   0                7804                2757                2574                 986                1210               13404
      36                18313                   0                   0                   0                7807                2759                2576                 995                1212               13405
      37                18552                   0                   0                   0                7787                2762                2579                 996                1215               13406
      38                18780                   0                   0                   0                   0                2765                2582                 998                1218               13408
      39                18964                   0                   0                   0                   0                2768                2585                 999                1221               13336
      40                18964                   0                   0                   0                   0                2785                2602                1001                1222               13338
      41                    0                   0                   0                   0                   0                2786                2603                1003                1223               13341
      42                    0                   0                   0                   0                   0                2799                2616                1006                1226               13343
      43                    0                   0                   0                   0                   0                2801                2618                1009                1229               13344
      44                    0                   0                   0                   0                   0                2778                2595                1010                1231               13346
      45                    0                   0                   0                   0                   0                2802                2619                1011                1238               13349
      46                    0                   0                   0                   0                   0                2780                2597                1014                1244               13357
      47                    0                   0                   0                   0                   0                2782                2599                1017                1245               13401
      48                    0                   0                   0                   0                   0                2783                2600                1019                1246               13422
      49                    0                   0                   0                   0                   0                2789                2606                1026                1245               13424
      50                    0                   0                   0                   0                   0                2791                2608                1032                1247               13374
      51                    0                   0                   0                   0                   0                2794                2611                1033                1250               13376
      52                    0                   0                   0                   0                   0                2804                2621                1034                1255               13379
      53                    0                   0                   0                   0                   0                2806                2623                1033                1257               13399
      54                    0                   0                   0                   0                   0                   0                   0                1035                   0               13382
      55                    0                   0                   0                   0                   0                   0                   0                1038                   0               13383
      56                    0                   0                   0                   0                   0                   0                   0                1043                   0               13386
      57                    0                   0                   0                   0                   0                   0                   0                1045                   0               13399
