   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       0                    4                   0                   0                   0                   0                   0                   0                   0                   0                   0
       1                    7                   4                   4                   4                   4                   4                   4                   4                   4                   4
       2                   11                  19                   9                  19                  19                   6                   6                   6                   6                  15
       3                   15                  30                  15                  30                  30                   9                   9                   9                   9                  18
       4                   19                  41                  20                  41                  41                  10                  10                  10                  10                  10
       5                   22                  89                  26                  78                  78                  12                  12                  12                  12                  18
       6                   24                  26                  29                  26                  26                  14                  14                  14                  14                  19
       7                   25                  43                  34                  43                  43                  59                  39                  39                  39                  21
       8                   27                  35                  32                  35                  35                  18                  18                  18                  18                  23
       9                   32                  40                  33                  40                  40                  20                  20                  20                  20                  26
      10                   41                  52                  44                  49                  49                  39                  27                  27                  27                  29
      11                   57                  88                  61                  77                  77                  44                  32                  32                  32                  31
      12                   87                 119                  72                  86                  86                  67                  48                  48                  48                 559
      13                  126                 239                 117                 128                 128                  70                  53                  53                  53                2763
      14                  191                 441                 134                 166                 166                  72                  62                  62                  62                2901
      15                  263                 841                 153                 245                 225                  74                  64                  64                  64                2902
      16                  360                1390                 184                 338                 291                  77                  67                  67                  67                2903
      17                  465                1917                 215                 477                 414                  97                  70                  70                  69                2905
      18                  617                2798                 281                 665                 561                 102                  73                  73                  73                2911
      19                  780                4429                 378                 927                 784                 108                  81                  81                  81                2913
      20                 1012                5285                 467                1323                1135                 109                  82                  82                  82                4157
      21                 1255                5411                 615                1710                1480                 116                  84                  84                  84                4160
      22                 1604                5276                 673                1717                1459                 120                  87                  87                  87                4172
      23                 1953                5349                 790                1720                1488                 125                  95                  95                  95                8447
      24                 2444                5413                 838                2122                1791                 126                  96                  96                  96                8444
      25                 2929                5433                 943                2513                2099                 129                  99                  99                  99               12224
      26                 3565                5412                1030                3205                2734                5161                 102                 102                 102                8447
      27                 4151                5436                1430                3552                3053                5332                 106                 106                 106                8447
      28                 4939                5424                1540                4546                3964                5594                 119                 119                 108               11199
      29                 5665                5348                1870                4871                4281                7663                 124                 124                 114               11200
      30                 6598                   0                1960                4869                4273                8627                 127                 127                 115               11191
      31                 7464                   0                2105                4493                5020                9063                 128                 128                 116               11179
      32                 8543                   0                2248                5055                4714                9552                 312                 313                 118               11187
      33                 9531                   0                2803                5040                5009               10047                 164                 164                 122               11189
      34                10768                   0                3028                4549                4977                8023                 314                 314                 124               11190
      35                11883                   0                3565                5084                4978               10777                 319                 319                 127               12581
      36                13255                   0                3689                5074                4916               11196                 329                 329                 131               12616
      37                14521                   0                3899                5074                4974               11584                 338                 338                 969               13436
      38                16083                   0                4036                5105                4976                8039                6282                 339                1274               12605
      39                17531                   0                4218                5069                4978                6894                6989                 340                1275               13421
      40                19341                   0                   0                5100                4980                6903                7188                 342                1276               13429
      41                21009                   0                   0                5064                5018                6916                7625                 346                1278               13432
      42                23075                   0                   0                5091                5013                6925                7775                 348                1292               13436
      43                24985                   0                   0                   0                4956                6936                7917                 351                1295               13435
      44                27390                   0                   0                   0                4996                4620                7923                 355                1300               12618
      45                29620                   0                   0                   0                   0                4644                8210                 383                1301               12620
      46                32381                   0                   0                   0                   0                5122               10049                1124                1301               12622
      47                34917                   0                   0                   0                   0                5320               10191                1125                1298               12245
      48                38048                   0                   0                   0                   0                5446               10192                1126                1302               13436
      49                40901                   0                   0                   0                   0                6731               10195                1128                1331               13710
      50                44389                   0                   0                   0                   0                7812               10674                1130                1367               13711
      51                45173                   0                   0                   0                   0                8628               10676                1156                1371               13712
      52                    0                   0                   0                   0                   0                9090               10689                1517                1374               13713
      53                    0                   0                   0                   0                   0                9739               10209                1521                1387               13715
      54                    0                   0                   0                   0                   0               10122               10408                1534                1388               13717
      55                    0                   0                   0                   0                   0               10618               10464                1551                1389               13719
      56                    0                   0                   0                   0                   0               10907               10468                1568                1391               13721
      57                    0                   0                   0                   0                   0               11224               10530                1580                1396               13723
      58                    0                   0                   0                   0                   0               11563               10535                1581                1437               13731
      59                    0                   0                   0                   0                   0               11606               10545                1593                1436               13733
      60                    0                   0                   0                   0                   0               11604               10546                1594                1438               13734
      61                    0                   0                   0                   0                   0               11157               10549                1592                1422               13737
      62                    0                   0                   0                   0                   0               10927               10566                1652                1439               13741
      63                    0                   0                   0                   0                   0               10930               10624                1654                1441               13747
      64                    0                   0                   0                   0                   0               10939               10627                1653                1443               13749
      65                    0                   0                   0                   0                   0               10937               10637                1655                1447               13750
      66                    0                   0                   0                   0                   0               10946               10639                1636                1455               13751
      67                    0                   0                   0                   0                   0                7944               10645                1638                1456               13752
      68                    0                   0                   0                   0                   0                7947               10648                1656                1458               13753
      69                    0                   0                   0                   0                   0                7924               10669                1658                1462               13753
      70                    0                   0                   0                   0                   0                8784               10670                1677                1464               13756
      71                    0                   0                   0                   0                   0                9143               10687                1679                1466               13761
      72                    0                   0                   0                   0                   0                9742               10688                1681                1470               13775
      73                    0                   0                   0                   0                   0               10108               10602                1683                1497               14034
      74                    0                   0                   0                   0                   0               10618               10465                1684                2096               14035
      75                    0                   0                   0                   0                   0               10905               10469                1685                2097               14038
      76                    0                   0                   0                   0                   0               11172               10528                1687                2098               14040
      77                    0                   0                   0                   0                   0               11575               10537                1691                2100               14042
      78                    0                   0                   0                   0                   0               11474               10544                5378                2102               14043
      79                    0                   0                   0                   0                   0               11475               10487                5381                2108               14020
      80                    0                   0                   0                   0                   0               11377               10556                5387                2654               14024
      81                    0                   0                   0                   0                   0               11381               10511                5390                3150               14028
      82                    0                   0                   0                   0                   0               10211               10512                5401                2677               14033
      83                    0                   0                   0                   0                   0               10214               10520                2115                3152               14030
      84                    0                   0                   0                   0                   0               10216               10633                2116                3441               13943
      85                    0                   0                   0                   0                   0               10220               10527                2118                3528               13938
      86                    0                   0                   0                   0                   0                9473               10640                2120                3530               13945
      87                    0                   0                   0                   0                   0                9483                9857                2126                3445               13948
      88                    0                   0                   0                   0                   0                9501                9858                5403                3531               13955
      89                    0                   0                   0                   0                   0                9754                9897                9949                3453               13984
      90                    0                   0                   0                   0                   0               10150               10158                5411                3532               13987
      91                    0                   0                   0                   0                   0               10618               10157                5414                3747               13986
      92                    0                   0                   0                   0                   0               10908               10066                9950                3755               13969
      93                    0                   0                   0                   0                   0               11216               10074                9945                3761               13997
      94                    0                   0                   0                   0                   0               11603               10090                9948                3786               14007
      95                    0                   0                   0                   0                   0               11573               10092                8726                3793               14009
      96                    0                   0                   0                   0                   0               11574               10093                9950                3802               14010
      97                    0                   0                   0                   0                   0               11441               10106                8734                3811               14012
      98                    0                   0                   0                   0                   0               11095               10099                9950                3798               14017
      99                    0                   0                   0                   0                   0               11096               10100                9953                3807               14018
     100                    0                   0                   0                   0                   0               10995                9894                9955                3821               13708
     101                    0                   0                   0                   0                   0                9443                9896                9956                3843               13709
     102                    0                   0                   0                   0                   0                9448                9898                9958                3850               13705
     103                    0                   0                   0                   0                   0                9487                9697                9963                3866               13707
     104                    0                   0                   0                   0                   0                9744                9510                9973                3869               13711
     105                    0                   0                   0                   0                   0               10144                9552                9976                3877               13644
     106                    0                   0                   0                   0                   0               10612                9585                9986                3884               13646
     107                    0                   0                   0                   0                   0               10906                9857                9994                3880               13649
     108                    0                   0                   0                   0                   0               11215                9214               10022                3881               13666
     109                    0                   0                   0                   0                   0               11586               10130               10029                3890               13659
     110                    0                   0                   0                   0                   0               11592               10035               10051                3890               13667
     111                    0                   0                   0                   0                   0               11591               10038               10044                3892               13665
     112                    0                   0                   0                   0                   0               11598               10045               10049                3897               13667
     113                    0                   0                   0                   0                   0               11599               10042               10051                3902               13582
     114                    0                   0                   0                   0                   0               11600               10048               10050                3916               13586
     115                    0                   0                   0                   0                   0               11602                9923               10051                3923               13585
     116                    0                   0                   0                   0                   0               11290                8424               10056                3924               13383
     117                    0                   0                   0                   0                   0               11294                8427               10079                3925               13386
     118                    0                   0                   0                   0                   0               11303                8410               10101                3927               13388
     119                    0                   0                   0                   0                   0               11333                8430               10132                3931               13389
     120                    0                   0                   0                   0                   0               11335                8298               10155                3933               13177
     121                    0                   0                   0                   0                   0               11346                8310               10167                3935               13180
     122                    0                   0                   0                   0                   0               11604                8349               10207                3939               13188
     123                    0                   0                   0                   0                   0               11428                8317               10225                3944               13195
     124                    0                   0                   0                   0                   0               10382                8354               10226                3944               13198
     125                    0                   0                   0                   0                   0               10375                8456               10226                3945               13204
     126                    0                   0                   0                   0                   0               10384               10130               10228                3946               13220
     127                    0                   0                   0                   0                   0               10386               10119               10232                3948               13225
     128                    0                   0                   0                   0                   0                9611               10121               10234                3950               13225
     129                    0                   0                   0                   0                   0               10111                8086               10236                3952               13226
     130                    0                   0                   0                   0                   0               10503                8087               10240                3953               13228
     131                    0                   0                   0                   0                   0               10888                8093               10245                3955               13329
     132                    0                   0                   0                   0                   0               11041                8098               10245                3958               13330
     133                    0                   0                   0                   0                   0               11576                8101               10246                3964               13331
     134                    0                   0                   0                   0                   0               11578                8084               10247                3974               13333
     135                    0                   0                   0                   0                   0               11580                8104               10249                3979               13336
     136                    0                   0                   0                   0                   0               11584                7486               10251                3980               13340
     137                    0                   0                   0                   0                   0                   0                7762               10253                3983               13341
     138                    0                   0                   0                   0                   0                   0                7848               10254                3984               13342
     139                    0                   0                   0                   0                   0                   0                8118               10256                3987               13243
     140                    0                   0                   0                   0                   0                   0                8444               10259                4056               13258
     141                    0                   0                   0                   0                   0                   0               10029               10265                3992               13261
     142                    0                   0                   0                   0                   0                   0                7080               10275                3996               13269
     143                    0                   0                   0                   0                   0                   0                7082               10280                3997               13271
     144                    0                   0                   0                   0                   0                   0                6915               10281                3998               13285
     145                    0                   0                   0                   0                   0                   0                6935               10284                3998               13288
     146                    0                   0                   0                   0                   0                   0                6263               10285                3999               13317
     147                    0                   0                   0                   0                   0                   0                6840               10288                4002               13328
     148                    0                   0                   0                   0                   0                   0                6833               10355                4032               13346
     149                    0                   0                   0                   0                   0                   0                7471               10293                4033               13356
     150                    0                   0                   0                   0                   0                   0                6839               10297                4053               13358
     151                    0                   0                   0                   0                   0                   0                7843               10298                4055               13381
     152                    0                   0                   0                   0                   0                   0                   0               10299                4061               13382
     153                    0                   0                   0                   0                   0                   0                   0               10299                4064               13384
     154                    0                   0                   0                   0                   0                   0                   0               10300                4072               13384
     155                    0                   0                   0                   0                   0                   0                   0               10303                4078               13372
     156                    0                   0                   0                   0                   0                   0                   0               10333                4080               13373
     157                    0                   0                   0                   0                   0                   0                   0               10334                4082               13374
     158                    0                   0                   0                   0                   0                   0                   0               10354                4085                   0
     159                    0                   0                   0                   0                   0                   0                   0               10357                4095                   0
     160                    0                   0                   0                   0                   0                   0                   0               10362                4097                   0
     161                    0                   0                   0                   0                   0                   0                   0               10365                   0                   0
     162                    0                   0                   0                   0                   0                   0                   0               10373                   0                   0
     163                    0                   0                   0                   0                   0                   0                   0               10379                   0                   0
     164                    0                   0                   0                   0                   0                   0                   0               10381                   0                   0
     165                    0                   0                   0                   0                   0                   0                   0               10383                   0                   0
     166                    0                   0                   0                   0                   0                   0                   0               10386                   0                   0
     167                    0                   0                   0                   0                   0                   0                   0               10396                   0                   0
     168                    0                   0                   0                   0                   0                   0                   0               10398                   0                   0
     169                    0                   0                   0                   0                   0                   0                   0                9957                   0                   0
     170                    0                   0                   0                   0                   0                   0                   0                9804                   0                   0
     171                    0                   0                   0                   0                   0                   0                   0                9864                   0                   0
     172                    0                   0                   0                   0                   0                   0                   0                9955                   0                   0
     173                    0                   0                   0                   0                   0                   0                   0                9947                   0                   0
     174                    0                   0                   0                   0                   0                   0                   0                9869                   0                   0
     175                    0                   0                   0                   0                   0                   0                   0                9949                   0                   0
     176                    0                   0                   0                   0                   0                   0                   0                9822                   0                   0
     177                    0                   0                   0                   0                   0                   0                   0                9866                   0                   0
     178                    0                   0                   0                   0                   0                   0                   0                9610                   0                   0
     179                    0                   0                   0                   0                   0                   0                   0                9610                   0                   0
     180                    0                   0                   0                   0                   0                   0                   0                9613                   0                   0
     181                    0                   0                   0                   0                   0                   0                   0                9820                   0                   0
     182                    0                   0                   0                   0                   0                   0                   0                9861                   0                   0
     183                    0                   0                   0                   0                   0                   0                   0                9855                   0                   0
     184                    0                   0                   0                   0                   0                   0                   0                9443                   0                   0
     185                    0                   0                   0                   0                   0                   0                   0                9621                   0                   0
     186                    0                   0                   0                   0                   0                   0                   0                9815                   0                   0
     187                    0                   0                   0                   0                   0                   0                   0                9888                   0                   0
     188                    0                   0                   0                   0                   0                   0                   0                9908                   0                   0
     189                    0                   0                   0                   0                   0                   0                   0                9910                   0                   0
     190                    0                   0                   0                   0                   0                   0                   0                9934                   0                   0
