   Depth            BFSolver                A(i)                A(c)           A(+{c,i})         A(+{c,i,4})    A(+{*{i,i},c,4})    A(+{*{s,s},c,4})A(+{*{B,B,s,s},c,4})A(+{*{B,B,a,a},c,4})             A(rand)
       0                    4                   0                   0                   0                   0                   0                   0                   0                   0                   0
       1                   11                   4                   4                   4                   4                   4                   4                   4                   4                   4
       2                   28                  11                  11                  11                  11                   5                   7                   5                   5                   6
       3                   65                  55                  22                  49                  49                  10                  10                  10                  10                   9
       4                  146                 271                  49                  79                  79                 720                 724                  16                  16                  16
       5                  320                 813                  79                 195                 195                 723                 727                  19                  19                  20
       6                  694                2718                 145                 286                 286                1087                1093                  22                  22                  44
       7                 1453                5516                 248                 680                 680                1876                1882                  24                  24                 942
       8                 3021                8543                 452                1684                1620                2836                2844                  30                  30                 944
       9                 6114                9156                 696                2145                2019                3322                3338                  34                  34                  96
      10                12161                9138                1125                2611                2441                3325                3341                  50                  50                  87
      11                23499                9198                1658                3333                3055                3327                3343                  52                  52                5037
      12                44566                9160                2443                5610                4988                3369                3385                  54                  54                5044
      13                64211                9199                3400                6863                6019                3373                3389                  57                  57                5048
      14                    0                8229                4913                7811                9051                3376                3393                 857                  73                5050
      15                    0                   0                6795                9098                9399                3380                3396                  75                  75                2109
      16                    0                   0                9094                9279                9534                3379                3395                 931                  77                2112
      17                    0                   0                   0                9151                9387                3380                3396                 986                  81                2115
      18                    0                   0                   0                9292                9527                3381                3397                1134                 184                4852
      19                    0                   0                   0                   0                9089                3390                3406                1143                 190                4854
      20                    0                   0                   0                   0                   0                3872                3888                1342                 193                4857
      21                    0                   0                   0                   0                   0                3874                3890                1350                 208                4859
      22                    0                   0                   0                   0                   0                3875                3891                1394                 222                4861
      23                    0                   0                   0                   0                   0                3854                3870                1395                 225                4863
      24                    0                   0                   0                   0                   0                3813                3829                1183                 246                4865
      25                    0                   0                   0                   0                   0                3755                3771                1186                 246                4954
      26                    0                   0                   0                   0                   0                3761                3777                1193                 315                4955
      27                    0                   0                   0                   0                   0                3776                3792                1202                 325                1906
      28                    0                   0                   0                   0                   0                3778                3794                1208                 411                4685
      29                    0                   0                   0                   0                   0                3878                3894                1214                 421                4699
      30                    0                   0                   0                   0                   0                3882                3898                1216                 441                4700
      31                    0                   0                   0                   0                   0                3893                3911                 389                 452                4717
      32                    0                   0                   0                   0                   0                3901                3917                 450                 459                4791
      33                    0                   0                   0                   0                   0                3913                3929                 477                 462                7000
      34                    0                   0                   0                   0                   0                3920                3937                 531                 467                7962
      35                    0                   0                   0                   0                   0                3921                3938                 556                 475                7023
      36                    0                   0                   0                   0                   0                3923                3940                 582                 476                7028
      37                    0                   0                   0                   0                   0                3839                3855                 619                 478                7026
      38                    0                   0                   0                   0                   0                   0                   0                 713                 496                7043
      39                    0                   0                   0                   0                   0                   0                   0                 740                 535                7030
      40                    0                   0                   0                   0                   0                   0                   0                 828                 507                7033
      41                    0                   0                   0                   0                   0                   0                   0                 855                 509                8171
      42                    0                   0                   0                   0                   0                   0                   0                 887                 537                8604
      43                    0                   0                   0                   0                   0                   0                   0                 929                 516                8609
      44                    0                   0                   0                   0                   0                   0                   0                 984                 542                8652
      45                    0                   0                   0                   0                   0                   0                   0                1009                 577                8658
      46                    0                   0                   0                   0                   0                   0                   0                1142                 625                8731
      47                    0                   0                   0                   0                   0                   0                   0                1241                 634                8737
